商品ID,商品規格ID,親規格分類ID,規格分類ID,親規格分類名,規格分類名,メーカーID,メーカー名,商品名,表示ステータス(公開・非公開),メーカーURL(コメント1),コメント2,検索ワード(コメント3),コメント4,コメント5,コメント6,備考欄(SHOP専用),一覧-メインコメント,一覧-メイン画像,詳細-メインコメント,詳細-メイン画像,詳細-メイン拡大画像,詳細-サブタイトル(1),詳細-サブコメント(1),詳細-サブ画像(1),詳細-サブ拡大画像(1),詳細-サブタイトル(2),詳細-サブコメント(2),詳細-サブ画像(2),詳細-サブ拡大画像(2),詳細-サブタイトル(3),詳細-サブコメント(3),詳細-サブ画像(3),詳細-サブ拡大画像(3),詳細-サブタイトル(4),詳細-サブコメント(4),詳細-サブ画像(4),詳細-サブ拡大画像(4),詳細-サブタイトル(5),詳細-サブコメント(5),詳細-サブ画像(5),詳細-サブ拡大画像(5),発送日目安ID,削除フラグ,商品種別ID,商品コード,在庫数,在庫無制限フラグ,販売制限数,通常価格,販売価格,送料,ポイント付与率,ダウンロードファイル名,ダウンロード実ファイル,関連商品ID(1),関連商品コメント(1),関連商品ID(2),関連商品コメント(2),関連商品ID(3),関連商品コメント(3),関連商品ID(4),関連商品コメント(4),関連商品ID(5),関連商品コメント(5),関連商品ID(6),関連商品コメント(6),商品ステータス,商品ステータス名,カテゴリID,カテゴリ名

,,,,,,,,タスペーサー02（５００個）黒  500個,1,,,"刷毛,養生,シーリング,タスペンサー,02,黒,激安,安い",,,,,カラー/黒、単位/500個,F-9.jpg,"平板スレート屋根再塗装時の必需品、緑切り作業に使用します。重なり部の隙間を確保して排水性をよくします。従来の工法での作業時間を大幅短縮できます。



カラー:黒

単位:500個",F-9.jpg,F-9_l.jpg,,,,,,,,,,,,,,,,,,,,,2,0,1,F - 12,,1,,,7000,,0,,,,,,,,,,,,,,,2,残りわずか,14,シーリング関連商品

,,,,,,,,タスペーサー02（５００個）黒  500個,1,,,"刷毛,養生,シーリング,タスペンサー,黒,激安,安い",,,,,カラー:黒、単位/500個,F-9.jpg,"平板スレート屋根再塗装時の必需品、緑切り作業に使用します。重なり部の隙間を確保して排水性をよくします。従来の工法での作業時間を大幅短縮できます。



カラー:黒

単位:500個",F-9.jpg,F-9_l.jpg,,,,,,,,,,,,,,,,,,,,,2,0,1,F - 13,,1,,,6800,,0,,,,,,,,,,,,,,,2,残りわずか,14,シーリング関連商品

,,,,,,,,ミドル・スモール兼用ハンドル　長柄  1本,1,,,"刷毛,養生,ローラー,ミドル,スモール,兼用,ハンドル,長柄,激安,安い",,,,,単位/1本、ミドル・スモール兼用、長柄,G-1.jpg,"ミドル、スモール兼用のハンドル。ローラー幅に関係なく取り付け可能です。



単位:1本

ミドル・スモール兼用

長柄",G-1.jpg,G-1_l.jpg,,,,,,,,,,,,,,,,,,,,,2,0,1,G - 01,,1,,,120,,0,,,72,,74,,73,,,,,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,ミドル・スモール兼用ハンドル　短柄  1本,1,,,"刷毛,養生,ローラー,ミドル,スモール,兼用,ハンドル,短柄,激安,安い",,,,,"ミドル、スモール兼用のハンドル。ローラー幅に関係なく取り付け可能です。





単位/1本、ミドル・スモール兼用、短柄",G-2.jpg,"

単位:1本

ミドル・スモール兼用

短柄",G-2.jpg,G-2_l.jpg,,,,,,,,,,,,,,,,,,,,,2,0,1,G - 02,,1,,,120,,0,,,72,,73,,74,,,,,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,ミニハンドル　長柄４” ４インチ用 1本,1,,,"刷毛,養生,ローラー,ミニハンドル,長柄,4インチ,激安,安い",,,,,単位/1本、長柄、4インチ用,G-3.jpg,"適度なしなりで作業性抜群のミニローラー専用ハンドルです。



単位:1本

長柄

4インチ用",G-3.jpg,G-3_l.jpg,,,,,,,,,,,,,,,,,,,,,2,0,1,G - 03,,1,,,300,,0,,,72,,73,,74,,107,,106,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,ミニハンドル　短柄４” ４インチ用 1本,1,,,"刷毛,養生,ローラー,ミニハンドル,短柄,4インチ,激安,安い",,,,,単位/1本、短柄、4インチ用,G-4.jpg,"適度なしなりで作業性抜群のミニローラー専用ハンドルです。



単位:1本

短柄

4インチ用",G-4.jpg,G-4_l.jpg,,,,,,,,,,,,,,,,,,,,,2,0,1,G - 04,,1,,,300,,0,,,72,,73,,74,,107,,106,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,ミニハンドル長柄２・３兼用 ２・３インチ用 1本,1,,,"刷毛,養生,ローラー,ミニハンドル,長柄,2インチ,3インチ,兼用,激安,安い",,,,,単位/1本、長柄、2・3インチ用,G-5.jpg,"適度なしなりで作業性抜群のミニローラー専用ハンドルです。



単位:1本

長柄

2・3インチ用",G-5.jpg,G-5_l.jpg,,,,,,,,,,,,,,,,,,,,,2,0,1,G - 05,,1,,,300,,0,,,72,,73,,74,,107,,106,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,ミニハンドル短柄２・３兼用 ２．３インチ用 1本,1,,,"刷毛,養生,ローラー,ミニハンドル,短柄,2インチ,3インチ,兼用,激安,安い",,,,,単位/1本、短柄、2・3インチ用,G-6.jpg,"適度なしなりで作業性抜群のミニローラー専用ハンドルです。



単位:1本

短柄

2・3インチ用",G-6.jpg,G-6_l.jpg,,,,,,,,,,,,,,,,,,,,,2,0,1,G - 06,,1,,,300,,0,,,72,,73,,74,,107,,106,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,段付プレス缶 2.4Ｌ 1個,1,,,"刷毛,養生,ローラー,段付きプレス缶,2.4L,激安,安い",,,,,容量/2.4L、単位/1個,G-7.jpg,"塗料を小分け、色分けし使用できる。丈夫な深搾り型のスチール容器です。取っ手付きで持ち運びにも便利です。



容量:2.4L

単位:1個",G-7.jpg,G-7_l.jpg,,,,,,,,,,,,,,,,,,,,,2,0,1,G - 07,,1,,,400,,0,,,71,,70,,69,,,,,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,ポリ缶　３Ｌ ３Ｌ 1個,1,,,"刷毛,養生,ローラー,ポリ缶,3L,激安,安い",,,,,容量/3L、単位/1個,G-8.jpg,"手持ち用の塗料容器として使い勝手のよい塗料用容器です。



容量:3L

単位:1個",G-8.jpg,G-8_l.jpg,,,,,,,,,,,,,,,,,,,,,2,0,1,G - 08,,1,,,300,,0,,,68,,70,,69,,,,,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,カートリッジ　１型　（５０枚） 2.2Ｌ 50枚,1,,,"刷毛,養生,ローラー,カートリッジ,1型,激安,安い",,,,,"下げ缶の外容器に使用できる使い捨て用の容器です。



容量/2.2L、単位/50枚、1型",G-9.jpg,"

容量:2.2L

単位:0枚

1型",G-9.jpg,G-9_l.jpg,単位,50枚,,,,,,,,,,,,,,,,,,,2,0,1,G - 09,,1,,,1700,,0,,,68,,69,,71,,,,,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,カートリッジ　１型　（５０枚） 2.2Ｌ 50枚,1,,,"刷毛,養生,ローラー,カートリッジ,1型,激安,安い",,,,,"下げ缶の外容器に使用できる使い捨て用の容器です。



容量/2.2L、単位/50枚、1型",G-9.jpg,"

容量:2.2L

単位:0枚

1型",G-9.jpg,G-9_l.jpg,単位,50枚,,,,,,,,,,,,,,,,,,,2,0,1,G - 10,,1,,,1550,,0,,,68,,69,,71,,,,,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,カートリッジ　１型　（５０枚） 2.2Ｌ 50枚,1,,,"刷毛,養生,ローラー,カートリッジ,1型,激安,安い",,,,,"下げ缶の外容器に使用できる使い捨て用の容器です。



容量/2.2L、単位/50枚、1型",G-9.jpg,"

容量:2.2L

単位:0枚

1型",G-9.jpg,G-9_l.jpg,単位,50枚,,,,,,,,,,,,,,,,,,,2,0,1,G - 11,,1,,,1450,,0,,,68,,69,,71,,,,,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,らくらくカートリッジ2型　（１５枚） 2.5Ｌ 20枚,1,,,"刷毛,養生,ローラー,無印,カートリッジ,2型,激安,安い",,,,,容量/2.2L、単位/20枚、2型,G-12.jpg,"内側に刷毛をしごけるように、めくれています。



容量:2.2L

単位:20枚

2型",G-12.jpg,G-12_l.jpg,,,,,,,,,,,,,,,,,,,,,2,0,1,G - 12,,1,,,1500,,0,,,70,,69,,68,,,,,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,らくらくカートリッジ2型　（１５枚） 2.5Ｌ 20枚,1,,,"刷毛,養生,ローラー,無印,カートリッジ,2型,激安,安い",,,,,容量/2.2L、単位/20枚、2型,G-12.jpg,"内側に刷毛をしごけるように、めくれています。



容量:2.2L

単位:20枚

2型",G-12.jpg,G-12_l.jpg,,,,,,,,,,,,,,,,,,,,,2,0,1,G - 13,,1,,,1350,,0,,,70,,69,,68,,,,,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,らくらくカートリッジ2型　（１５枚） 2.5Ｌ 20枚,1,,,"刷毛,養生,ローラー,無印,カートリッジ,2型,激安,安い",,,,,容量/2.2L、単位/20枚、2型,G-12.jpg,"内側に刷毛をしごけるように、めくれています。



容量:2.2L

単位:20枚

2型",G-12.jpg,G-12_l.jpg,,,,,,,,,,,,,,,,,,,,,2,0,1,G - 14,,1,,,1250,,0,,,70,,69,,68,,,,,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,ＥＣＯローラーバケットSX ２本ハンドル固定式 1個,1,,,"刷毛,養生,ローラー,SX,ECO,ローラーバケット,ハンドル固定式,激安,安い",,,,,サイズ/210×170(底)、単位/1個,G-15.jpg,"ローラー皿より底が深く、塗料を入れた状態で持ち運ぶことができます。塗料もたっぷりと入るため広い範囲で塗る場合にも便利です。



サイズ:210×170(底)

単位:1個",G-15.jpg,G-15_l.jpg,,,,,,,,,,,,,,,,,,,,,2,0,1,G - 15,,1,,,300,,0,,,73,,74,,,,,,,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,SXカートリッジ　（３０枚）  30枚,1,,,"刷毛,養生,ローラー,SX,カートリッジ,激安,安い",,,,,単位/30枚、SX用,G-16.jpg,"バケットを汚さずに内容器を変えることができます。凹凸面付きでネットの代わりにも使えます。



単位:30枚

SX用",G-16.jpg,G-16_l.jpg,,,,,,,,,,,,,,,,,,,,,2,0,1,G - 16,,1,,,2400,,0,,,72,,74,,,,,,,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,SXカートリッジ　（３０枚）  30枚,1,,,"刷毛,養生,ローラー,SX,カートリッジ,激安,安い",,,,,単位/30枚、SX用,G-16.jpg,"バケットを汚さずに内容器を変えることができます。凹凸面付きでネットの代わりにも使えます。



単位:30枚

SX用",G-16.jpg,G-16_l.jpg,,,,,,,,,,,,,,,,,,,,,2,0,1,G - 17,,1,,,2200,,0,,,72,,74,,,,,,,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,SXカートリッジ　（３０枚）  30枚,1,,,"刷毛,養生,ローラー,SX,カートリッジ,激安,安い",,,,,単位/30枚、SX用,G-16.jpg,"バケットを汚さずに内容器を変えることができます。凹凸面付きでネットの代わりにも使えます。



単位:30枚

SX用",G-16.jpg,G-16_l.jpg,,,,,,,,,,,,,,,,,,,,,2,0,1,G - 18,,1,,,2000,,0,,,72,,74,,,,,,,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,ローラーネット　S・ＳＸ用  1枚,1,,,"刷毛,養生,ローラー,SX,S,ローラーネット,激安,安い",,,,,単位/1枚・30枚、S/SX用,,"ローラーバケをしごいてローラーに均一にペンキを付けることができます。



単位:1枚・30枚

S/SX用",,,,,,,,,,,,,,,,,,,,,,,2,0,1,G - 19,,1,,,100,,0,,,72,,73,,,,,,,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,ローラーネット　S・ＳＸ用  ２0枚,1,,,"刷毛,養生,ローラー,SX,S,ローラーネット,激安,安い",,,,,単位/1枚・30枚、S/SX用,,"ローラーバケをしごいてローラーに均一にペンキを付けることができます。



単位:1枚・30枚

S/SX用",,,,,,,,,,,,,,,,,,,,,,,2,0,1,G - 20,,1,,,1400,,0,,,72,,73,,,,,,,,,,2,残りわずか,15,ローラー用具・用品

,,,,,,,,マイクログランデ７ミリスモール４” 毛丈７ミリ４インチ 1本,1,,,"刷毛,養生,ローラー,マイクログランデ,7ミリ,スモール,4インチ,4S-MG7,白,激安,安い",,,,,カラー/白、単位/1本・50本、型番/4S-MG7、毛丈7ミリ4インチ、スモール,H-1.jpg,"耐久性を追及した高密度マイクロファイバーの特徴であるきめ細かさ・低飛散性に加え、毛のボリューム感を持たせることで耐久性も兼ね備えた、内装・外装へ幅広くご使用頂けるローラーです。　　　　　　　　　　



7ミリ:非常にきめ細かく扉などの塗装に最適

13ミリ:内装作業に最適

18・25ミリ:含みが多く、吹付けタイル・サイディングなどの外装面に最適



カラー:白

単位:1本・50本

型番:4S-MG7

毛丈7ミリ4インチ

スモール",H-1.jpg,H-1_l.jpg,型番,4S-MG7,,,,,,,,,,,,,,,,,,,2,0,1,H - 01,,1,,,275,,0,,,63,,62,,72,,73,,74,,,,2,残りわずか,16,ローラー

,,,,,,,,マイクログランデ７ミリスモール４” 毛丈７ミリ４インチ 50本,1,,,"刷毛,養生,ローラー,マイクログランデ,7ミリ,スモール,4インチ,4S-MG7,白,激安,安い",,,,,カラー/白、単位/1本・50本、型番/4S-MG7、毛丈7ミリ4インチ、スモール,H-1.jpg,"耐久性を追及した高密度マイクロファイバーの特徴であるきめ細かさ・低飛散性に加え、毛のボリューム感を持たせることで耐久性も兼ね備えた、内装・外装へ幅広くご使用頂けるローラーです。　　　　　　　　　　



7ミリ:非常にきめ細かく扉などの塗装に最適

13ミリ:内装作業に最適

18・25ミリ:含みが多く、吹付けタイル・サイディングなどの外装面に最適



カラー:白

単位:1本・50本

型番:4S-MG7

毛丈7ミリ4インチ

スモール",H-1.jpg,H-1_l.jpg,型番,4S-MG7,,,,,,,,,,,,,,,,,,,2,0,1,H - 02,,1,,,12500,,0,,,63,,62,,72,,73,,74,,,,2,残りわずか,16,ローラー

,,,,,,,,マイクログランデ７ミリスモール６” 毛丈７ミリ6インチ 1本,1,,,"刷毛,養生,ローラー,マイクログランデ,7ミリ,スモール,6インチ,6S-MG7,白,激安,安い",,,,,カラー/白、単位/1本・50本、型番/6S-MG7、毛丈7ミリ6インチ、スモール,H-1.jpg,"耐久性を追及した高密度マイクロファイバーの特徴であるきめ細かさ・低飛散性に加え、毛のボリューム感を持たせることで耐久性も兼ね備えた、内装・外装へ幅広くご使用頂けるローラーです。　　　　　　　　　　



7ミリ:非常にきめ細かく扉などの塗装に最適　　　　　　　　　　　　　　　　　　　　　　　　　　

13ミリ:内装作業に最適　　　　　　　　　　　　

18・25ミリ:含みが多く、吹付けタイル・サイディングなどの外装面に最適



カラー:白

単位:1本・50本

型番:6S-MG7

毛丈7ミリ6インチ

スモール",H-1.jpg,H-1_l.jpg,型番,6S-MG7,,,,,,,,,,,,,,,,,,,2,0,1,H - 03,,1,,,300,,0,,,63,,62,,72,,73,,74,,,,2,残りわずか,16,ローラー

,,,,,,,,マイクログランデ７ミリスモール６” 毛丈７ミリ６インチ 50本,1,,,"刷毛,養生,ローラー,マイクログランデ,7ミリ,スモール,6インチ,6S-MG7,白,激安,安い",,,,,カラー/白、単位/1本・50本、型番/6S-MG7、毛丈7ミリ6インチ、スモール,H-1.jpg,"耐久性を追及した高密度マイクロファイバーの特徴であるきめ細かさ・低飛散性に加え、毛のボリューム感を持たせることで耐久性も兼ね備えた、内装・外装へ幅広くご使用頂けるローラーです。　　　　　　　　　　



7ミリ:非常にきめ細かく扉などの塗装に最適　　　　　　　　　　　　　　　　　　　　　　　　　　

13ミリ:内装作業に最適　　　　　　　　　　　　

18・25ミリ:含みが多く、吹付けタイル・サイディングなどの外装面に最適



カラー:白

単位:1本・50本

型番:6S-MG7

毛丈7ミリ6インチ

スモール",H-1.jpg,H-1_l.jpg,型番,6S-MG7,,,,,,,,,,,,,,,,,,,2,0,1,H - 04,,1,,,14000,,0,,,63,,62,,72,,73,,74,,,,2,残りわずか,16,ローラー

,,,,,,,,マイクログランデ１３ミリスモール４” 毛丈１３ミリ４インチ 1本,1,,,"刷毛,養生,ローラー,マイクログランデ,13ミリ,スモール,4インチ,4S-MG13,白,激安,安い",,,,,カラー/白、単位/1本、型番/4S-MG13、毛丈13ミリ4インチ、スモール,H-5.jpg,"耐久性を追及した高密度マイクロファイバーの特徴であるきめ細かさ・低飛散性に加え、毛のボリューム感を持たせることで耐久性も兼ね備えた、内装・外装へ幅広くご使用頂けるローラーです。　　　　　　　　　　



7ミリ:非常にきめ細かく扉などの塗装に最適　　　　　　　　　　　　　　　　　　　　　　　　　　

13ミリ:内装作業に最適　　　　　　　　　　　　

18・25ミリ:含みが多く、吹付けタイル・サイディングなどの外装面に最適



カラー:白

単位:1本

型番:4S-MG13

毛丈13ミリ4インチ

スモール",H-5.jpg,H-5_l.jpg,型番,4S-MG13,,,,,,,,,,,,,,,,,,,2,0,1,H - 05,,1,,,275,,0,,,63,,62,,72,,73,,74,,,,2,残りわずか,16,ローラー

,,,,,,,,マイクログランデ１３ミリスモール４” 毛丈１３ミリ４インチ 50本,1,,,"刷毛,養生,ローラー,マイクログランデ,13ミリ,スモール,4インチ,4S-MG13,白,激安,安い",,,,,カラー/白、単位/1本、型番/4S-MG13、毛丈13ミリ4インチ、スモール,H-5.jpg,"耐久性を追及した高密度マイクロファイバーの特徴であるきめ細かさ・低飛散性に加え、毛のボリューム感を持たせることで耐久性も兼ね備えた、内装・外装へ幅広くご使用頂けるローラーです。　　　　　　　　　　



7ミリ:非常にきめ細かく扉などの塗装に最適　　　　　　　　　　　　　　　　　　　　　　　　　　

13ミリ:内装作業に最適　　　　　　　　　　　　

18・25ミリ:含みが多く、吹付けタイル・サイディングなどの外装面に最適



カラー:白

単位:1本

型番:4S-MG13

毛丈13ミリ4インチ

スモール",H-5.jpg,H-5_l.jpg,型番,4S-MG13,,,,,,,,,,,,,,,,,,,2,0,1,H - 06,,1,,,12500,,0,,,63,,62,,72,,73,,74,,,,2,残りわずか,16,ローラー

,,,,,,,,マイクログランデ１３ミリスモール６” 毛丈１３ミリ6インチ 1本,1,,,"刷毛,養生,ローラー,マイクログランデ,13ミリ,スモール,6インチ,6S-MG13,白,激安,安い",,,,,カラー/白、単位/1本・50本、型番/6S-MG13、毛丈13ミリ6インチ、スモール,H-5.jpg,"耐久性を追及した高密度マイクロファイバーの特徴であるきめ細かさ・低飛散性に加え、毛のボリューム感を持たせることで耐久性も兼ね備えた、内装・外装へ幅広くご使用頂けるローラーです。　　　　　　　　　　



7ミリ:非常にきめ細かく扉などの塗装に最適　　　　　　　　　　　　　　　　　　　　　　　　　　

13ミリ:内装作業に最適　　　　　　　　　　　　

18・25ミリ:含みが多く、吹付けタイル・サイディングなどの外装面に最適



カラー:白

単位;1本・50本

型番6S-MG13

毛丈3ミリ6インチ

スモール",H-5.jpg,H-5_l.jpg,型番,6S-MG13,,,,,,,,,,,,,,,,,,,2,0,1,H - 07,,1,,,300,,0,,,63,,62,,72,,73,,74,,,,2,残りわずか,16,ローラー

,,,,,,,,マイクログランデ１３ミリスモール６” 毛丈１３ミリ6インチ 50本,1,,,"刷毛,養生,ローラー,マイクログランデ,13ミリ,スモール,6インチ,6S-MG13,白,激安,安い",,,,,カラー/白、単位/1本・50本、型番/6S-MG13、毛丈13ミリ6インチ、スモール,H-5.jpg,"耐久性を追及した高密度マイクロファイバーの特徴であるきめ細かさ・低飛散性に加え、毛のボリューム感を持たせることで耐久性も兼ね備えた、内装・外装へ幅広くご使用頂けるローラーです。　　　　　　　　　　



7ミリ:非常にきめ細かく扉などの塗装に最適　　　　　　　　　　　　　　　　　　　　　　　　　　

13ミリ:内装作業に最適　　　　　　　　　　　　

18・25ミリ:含みが多く、吹付けタイル・サイディングなどの外装面に最適



カラー:白
